CMDLINE xvfb-run /usr/bin/python3 train.py --config ../exps/templates/bc.json --dataset /home/zhangel9/snap/snapd-desktop-integration/83/Desktop/Working/Behaviour-Cloning/robomimic/robomimic/datasets/lift/ph/low_dim_v141.hdf5
MEM 1.500000 1720035945.4408
MEM 1.500000 1720035945.5410
MEM 1.500000 1720035945.6413
MEM 1.500000 1720035945.7417
MEM 1.500000 1720035945.8420
MEM 1.500000 1720035945.9423
MEM 1.500000 1720035946.0426
MEM 1.500000 1720035946.1429
MEM 1.500000 1720035946.2432
MEM 1.500000 1720035946.3435
MEM 1.500000 1720035946.4438
MEM 1.500000 1720035946.5441
MEM 1.500000 1720035946.6444
MEM 1.500000 1720035946.7446
MEM 1.500000 1720035946.8449
MEM 1.500000 1720035946.9451
MEM 1.500000 1720035947.0455
MEM 1.500000 1720035947.1458
MEM 1.500000 1720035947.2461
MEM 1.500000 1720035947.3464
MEM 1.500000 1720035947.4467
MEM 1.500000 1720035947.5470
MEM 1.500000 1720035947.6473
MEM 1.500000 1720035947.7476
MEM 1.500000 1720035947.8480
MEM 1.500000 1720035947.9483
MEM 1.500000 1720035948.0485
MEM 1.500000 1720035948.1487
MEM 1.500000 1720035948.2490
MEM 1.500000 1720035948.3493
MEM 1.500000 1720035948.4496
MEM 1.500000 1720035948.5499
MEM 1.500000 1720035948.6503
MEM 1.500000 1720035948.7506
MEM 1.500000 1720035948.8509
MEM 1.500000 1720035948.9512
MEM 1.500000 1720035949.0515
MEM 1.500000 1720035949.1518
MEM 1.500000 1720035949.2521
MEM 1.500000 1720035949.3524
MEM 1.500000 1720035949.4526
MEM 1.500000 1720035949.5529
MEM 1.500000 1720035949.6532
MEM 1.500000 1720035949.7535
MEM 1.500000 1720035949.8538
MEM 1.500000 1720035949.9541
MEM 1.500000 1720035950.0544
MEM 1.500000 1720035950.1547
MEM 1.500000 1720035950.2550
MEM 1.500000 1720035950.3553
MEM 1.500000 1720035950.4556
MEM 1.500000 1720035950.5559
MEM 1.500000 1720035950.6562
MEM 1.500000 1720035950.7565
MEM 1.500000 1720035950.8567
MEM 1.500000 1720035950.9569
MEM 1.500000 1720035951.0572
MEM 1.500000 1720035951.1575
MEM 1.500000 1720035951.2579
MEM 1.500000 1720035951.3582
MEM 1.500000 1720035951.4585
MEM 1.500000 1720035951.5588
MEM 1.500000 1720035951.6591
MEM 1.500000 1720035951.7594
MEM 1.500000 1720035951.8597
MEM 1.500000 1720035951.9601
MEM 1.500000 1720035952.0604
MEM 1.500000 1720035952.1606
MEM 1.500000 1720035952.2609
MEM 1.500000 1720035952.3611
MEM 1.500000 1720035952.4614
MEM 1.500000 1720035952.5618
MEM 1.500000 1720035952.6622
MEM 1.500000 1720035952.7625
MEM 1.500000 1720035952.8628
MEM 1.500000 1720035952.9631
MEM 1.500000 1720035953.0635
MEM 1.500000 1720035953.1638
MEM 1.500000 1720035953.2641
MEM 1.500000 1720035953.3644
MEM 1.500000 1720035953.4646
MEM 1.500000 1720035953.5649
MEM 1.500000 1720035953.6652
MEM 1.500000 1720035953.7655
MEM 1.500000 1720035953.8658
MEM 1.500000 1720035953.9661
MEM 1.500000 1720035954.0664
MEM 1.500000 1720035954.1667
MEM 1.500000 1720035954.2670
MEM 1.500000 1720035954.3674
MEM 1.500000 1720035954.4677
MEM 1.500000 1720035954.5680
MEM 1.500000 1720035954.6683
MEM 1.500000 1720035954.7685
MEM 1.500000 1720035954.8688
MEM 1.500000 1720035954.9690
MEM 1.500000 1720035955.0693
MEM 1.500000 1720035955.1697
MEM 1.500000 1720035955.2700
MEM 1.500000 1720035955.3703
MEM 1.500000 1720035955.4706
MEM 1.500000 1720035955.5709
MEM 1.500000 1720035955.6712
MEM 1.500000 1720035955.7715
MEM 1.500000 1720035955.8718
MEM 1.500000 1720035955.9721
MEM 1.500000 1720035956.0724
MEM 1.500000 1720035956.1726
MEM 1.500000 1720035956.2729
MEM 1.500000 1720035956.3731
MEM 1.500000 1720035956.4735
MEM 1.500000 1720035956.5738
MEM 1.500000 1720035956.6741
MEM 1.500000 1720035956.7744
MEM 1.500000 1720035956.8747
MEM 1.500000 1720035956.9750
MEM 1.500000 1720035957.0753
MEM 1.500000 1720035957.1757
MEM 1.500000 1720035957.2760
MEM 1.500000 1720035957.3763
MEM 1.500000 1720035957.4765
MEM 1.500000 1720035957.5767
MEM 1.500000 1720035957.6770
MEM 1.500000 1720035957.7773
MEM 1.500000 1720035957.8776
MEM 1.500000 1720035957.9779
MEM 1.500000 1720035958.0782
MEM 1.500000 1720035958.1786
MEM 1.500000 1720035958.2789
MEM 1.500000 1720035958.3792
MEM 1.500000 1720035958.4795
MEM 1.500000 1720035958.5798
MEM 1.500000 1720035958.6802
MEM 1.500000 1720035958.7804
MEM 1.500000 1720035958.8806
MEM 1.500000 1720035958.9809
MEM 1.500000 1720035959.0812
MEM 1.500000 1720035959.1815
MEM 1.500000 1720035959.2818
MEM 1.500000 1720035959.3821
MEM 1.500000 1720035959.4824
MEM 1.500000 1720035959.5826
MEM 1.500000 1720035959.6829
MEM 1.500000 1720035959.7831
MEM 1.500000 1720035959.8834
MEM 1.500000 1720035959.9836
MEM 1.500000 1720035960.0840
MEM 1.500000 1720035960.1843
MEM 1.500000 1720035960.2845
MEM 1.500000 1720035960.3847
MEM 1.500000 1720035960.4850
MEM 1.500000 1720035960.5852
MEM 1.500000 1720035960.6854
MEM 1.500000 1720035960.7857
MEM 1.500000 1720035960.8861
MEM 1.500000 1720035960.9863
MEM 1.500000 1720035961.0866
MEM 1.500000 1720035961.1869
MEM 1.500000 1720035961.2873
MEM 1.500000 1720035961.3875
MEM 1.500000 1720035961.4878
MEM 1.500000 1720035961.5882
MEM 1.500000 1720035961.6885
MEM 1.500000 1720035961.7887
MEM 1.500000 1720035961.8890
MEM 1.500000 1720035961.9892
MEM 1.500000 1720035962.0895
MEM 1.500000 1720035962.1898
MEM 1.500000 1720035962.2900
MEM 1.500000 1720035962.3903
MEM 1.500000 1720035962.4906
MEM 1.500000 1720035962.5910
MEM 1.500000 1720035962.6913
MEM 1.500000 1720035962.7916
MEM 1.500000 1720035962.8919
MEM 1.500000 1720035962.9922
MEM 1.500000 1720035963.0925
MEM 1.500000 1720035963.1927
MEM 1.500000 1720035963.2930
MEM 1.500000 1720035963.3933
MEM 1.500000 1720035963.4936
MEM 1.500000 1720035963.5939
MEM 1.500000 1720035963.6941
MEM 1.500000 1720035963.7944
MEM 1.500000 1720035963.8947
MEM 1.500000 1720035963.9950
MEM 1.500000 1720035964.0954
MEM 1.500000 1720035964.1957
MEM 1.500000 1720035964.2960
MEM 1.500000 1720035964.3963
MEM 1.500000 1720035964.4965
MEM 1.500000 1720035964.5967
MEM 1.500000 1720035964.6971
MEM 1.500000 1720035964.7973
MEM 1.500000 1720035964.8976
MEM 1.500000 1720035964.9979
MEM 1.500000 1720035965.0982
MEM 1.500000 1720035965.1985
MEM 1.500000 1720035965.2987
MEM 1.500000 1720035965.3990
MEM 1.500000 1720035965.4993
MEM 1.500000 1720035965.5997
MEM 1.500000 1720035965.7000
MEM 1.500000 1720035965.8003
MEM 1.500000 1720035965.9006
MEM 1.500000 1720035966.0010
MEM 1.500000 1720035966.1013
MEM 1.500000 1720035966.2016
MEM 1.500000 1720035966.3019
MEM 1.500000 1720035966.4022
MEM 1.500000 1720035966.5024
MEM 1.500000 1720035966.6028
MEM 1.500000 1720035966.7030
MEM 1.500000 1720035966.8033
MEM 1.500000 1720035966.9037
MEM 1.500000 1720035967.0040
MEM 1.500000 1720035967.1053
MEM 1.500000 1720035967.2056
MEM 1.500000 1720035967.3059
MEM 1.500000 1720035967.4062
MEM 1.500000 1720035967.5066
MEM 1.500000 1720035967.6070
MEM 1.500000 1720035967.7074
MEM 1.500000 1720035967.8077
MEM 1.500000 1720035967.9081
MEM 1.500000 1720035968.0084
MEM 1.500000 1720035968.1087
MEM 1.500000 1720035968.2089
MEM 1.500000 1720035968.3093
MEM 1.500000 1720035968.4096
MEM 1.500000 1720035968.5100
MEM 1.500000 1720035968.6104
MEM 1.500000 1720035968.7108
MEM 1.500000 1720035968.8111
MEM 1.500000 1720035968.9114
MEM 1.500000 1720035969.0118
MEM 1.500000 1720035969.1121
MEM 1.500000 1720035969.2125
MEM 1.500000 1720035969.3129
MEM 1.500000 1720035969.4133
MEM 1.500000 1720035969.5135
MEM 1.500000 1720035969.6139
MEM 1.500000 1720035969.7143
MEM 1.500000 1720035969.8147
MEM 1.500000 1720035969.9150
MEM 1.500000 1720035970.0154
MEM 1.500000 1720035970.1158
MEM 1.500000 1720035970.2161
MEM 1.500000 1720035970.3165
MEM 1.500000 1720035970.4168
MEM 1.500000 1720035970.5172
MEM 1.500000 1720035970.6175
MEM 1.500000 1720035970.7179
MEM 1.500000 1720035970.8182
MEM 1.500000 1720035970.9186
MEM 1.500000 1720035971.0190
MEM 1.500000 1720035971.1194
MEM 1.500000 1720035971.2197
MEM 1.500000 1720035971.3201
MEM 1.500000 1720035971.4205
MEM 1.500000 1720035971.5209
MEM 1.500000 1720035971.6212
MEM 1.500000 1720035971.7216
MEM 1.500000 1720035971.8220
MEM 1.500000 1720035971.9224
MEM 1.500000 1720035972.0228
MEM 1.500000 1720035972.1232
MEM 1.500000 1720035972.2235
MEM 1.500000 1720035972.3239
MEM 1.500000 1720035972.4243
MEM 1.500000 1720035972.5247
MEM 1.500000 1720035972.6250
MEM 1.500000 1720035972.7254
MEM 1.500000 1720035972.8257
MEM 1.500000 1720035972.9261
MEM 1.500000 1720035973.0265
MEM 1.500000 1720035973.1269
MEM 1.500000 1720035973.2272
MEM 1.500000 1720035973.3276
MEM 1.500000 1720035973.4279
MEM 1.500000 1720035973.5283
MEM 1.500000 1720035973.6287
MEM 1.500000 1720035973.7290
MEM 1.500000 1720035973.8294
MEM 1.500000 1720035973.9298
MEM 1.500000 1720035974.0302
MEM 1.500000 1720035974.1305
MEM 1.500000 1720035974.2308
MEM 1.500000 1720035974.3312
MEM 1.500000 1720035974.4315
MEM 1.500000 1720035974.5319
MEM 1.500000 1720035974.6322
MEM 1.500000 1720035974.7325
MEM 1.500000 1720035974.8328
MEM 1.500000 1720035974.9332
MEM 1.500000 1720035975.0336
MEM 1.500000 1720035975.1339
MEM 1.500000 1720035975.2342
MEM 1.500000 1720035975.3346
MEM 1.500000 1720035975.4350
MEM 1.500000 1720035975.5354
MEM 1.500000 1720035975.6357
MEM 1.500000 1720035975.7361
MEM 1.500000 1720035975.8365
MEM 1.500000 1720035975.9369
MEM 1.500000 1720035976.0373
MEM 1.500000 1720035976.1377
MEM 1.500000 1720035976.2380
MEM 1.500000 1720035976.3384
MEM 1.500000 1720035976.4387
MEM 1.500000 1720035976.5391
MEM 1.500000 1720035976.6395
MEM 1.500000 1720035976.7399
MEM 1.500000 1720035976.8403
MEM 1.500000 1720035976.9406
MEM 1.500000 1720035977.0408
MEM 1.500000 1720035977.1412
MEM 1.500000 1720035977.2416
MEM 1.500000 1720035977.3420
MEM 1.500000 1720035977.4423
MEM 1.500000 1720035977.5426
MEM 1.500000 1720035977.6430
MEM 1.500000 1720035977.7433
MEM 1.500000 1720035977.8437
MEM 1.500000 1720035977.9441
MEM 1.500000 1720035978.0445
MEM 1.500000 1720035978.1449
MEM 1.500000 1720035978.2453
MEM 1.500000 1720035978.3456
MEM 1.500000 1720035978.4460
MEM 1.500000 1720035978.5464
MEM 1.500000 1720035978.6468
MEM 1.500000 1720035978.7471
MEM 1.500000 1720035978.8475
MEM 1.500000 1720035978.9479
MEM 1.500000 1720035979.0483
MEM 1.500000 1720035979.1486
MEM 1.500000 1720035979.2489
MEM 1.500000 1720035979.3493
MEM 1.500000 1720035979.4497
MEM 1.500000 1720035979.5501
MEM 1.500000 1720035979.6504
MEM 1.500000 1720035979.7508
MEM 1.500000 1720035979.8511
MEM 1.500000 1720035979.9515
MEM 1.500000 1720035980.0519
MEM 1.500000 1720035980.1522
MEM 1.500000 1720035980.2526
MEM 1.500000 1720035980.3530
MEM 1.500000 1720035980.4534
MEM 1.500000 1720035980.5537
MEM 1.500000 1720035980.6541
MEM 1.500000 1720035980.7545
MEM 1.500000 1720035980.8549
MEM 1.500000 1720035980.9552
MEM 1.500000 1720035981.0556
MEM 1.500000 1720035981.1560
MEM 1.500000 1720035981.2564
MEM 1.500000 1720035981.3566
MEM 1.500000 1720035981.4568
MEM 1.500000 1720035981.5572
MEM 1.500000 1720035981.6575
MEM 1.500000 1720035981.7579
MEM 1.500000 1720035981.8583
MEM 1.500000 1720035981.9587
MEM 1.500000 1720035982.0590
MEM 1.500000 1720035982.1594
MEM 1.500000 1720035982.2598
MEM 1.500000 1720035982.3602
MEM 1.500000 1720035982.4604
MEM 1.500000 1720035982.5608
MEM 1.500000 1720035982.6611
MEM 1.500000 1720035982.7615
MEM 1.500000 1720035982.8618
MEM 1.500000 1720035982.9621
MEM 1.500000 1720035983.0625
MEM 1.500000 1720035983.1629
MEM 1.500000 1720035983.2632
MEM 1.500000 1720035983.3636
MEM 1.500000 1720035983.4640
MEM 1.500000 1720035983.5644
MEM 1.500000 1720035983.6646
MEM 1.500000 1720035983.7650
MEM 1.500000 1720035983.8654
MEM 1.500000 1720035983.9657
MEM 1.500000 1720035984.0661
MEM 1.500000 1720035984.1664
MEM 1.500000 1720035984.2668
MEM 1.500000 1720035984.3671
MEM 1.500000 1720035984.4675
MEM 1.500000 1720035984.5679
MEM 1.500000 1720035984.6683
MEM 1.500000 1720035984.7686
MEM 1.500000 1720035984.8688
MEM 1.500000 1720035984.9692
MEM 1.500000 1720035985.0696
MEM 1.500000 1720035985.1699
MEM 1.500000 1720035985.2702
MEM 1.500000 1720035985.3706
MEM 1.500000 1720035985.4710
MEM 1.500000 1720035985.5713
MEM 1.500000 1720035985.6716
MEM 1.500000 1720035985.7720
MEM 1.500000 1720035985.8724
MEM 1.500000 1720035985.9727
MEM 1.500000 1720035986.0730
MEM 1.500000 1720035986.1734
MEM 1.500000 1720035986.2737
MEM 1.500000 1720035986.3741
MEM 1.500000 1720035986.4744
MEM 1.500000 1720035986.5747
MEM 1.500000 1720035986.6750
MEM 1.500000 1720035986.7754
MEM 1.500000 1720035986.8757
MEM 1.500000 1720035986.9760
MEM 1.500000 1720035987.0763
MEM 1.500000 1720035987.1767
MEM 1.500000 1720035987.2770
MEM 1.500000 1720035987.3774
MEM 1.500000 1720035987.4777
MEM 1.500000 1720035987.5781
MEM 1.500000 1720035987.6785
MEM 1.500000 1720035987.7788
MEM 1.500000 1720035987.8792
MEM 1.500000 1720035987.9796
MEM 1.500000 1720035988.0799
MEM 1.500000 1720035988.1804
MEM 1.500000 1720035988.2807
MEM 1.500000 1720035988.3809
MEM 1.500000 1720035988.4813
MEM 1.500000 1720035988.5817
MEM 1.500000 1720035988.6820
MEM 1.500000 1720035988.7824
MEM 1.500000 1720035988.8828
MEM 1.500000 1720035988.9832
MEM 1.500000 1720035989.0836
MEM 1.500000 1720035989.1839
MEM 1.500000 1720035989.2843
MEM 1.500000 1720035989.3847
MEM 1.500000 1720035989.4851
MEM 1.500000 1720035989.5855
MEM 1.500000 1720035989.6860
MEM 1.500000 1720035989.7863
MEM 1.500000 1720035989.8866
MEM 1.500000 1720035989.9870
MEM 1.500000 1720035990.0874
MEM 1.500000 1720035990.1877
MEM 1.500000 1720035990.2881
MEM 1.500000 1720035990.3885
MEM 1.500000 1720035990.4889
MEM 1.500000 1720035990.5893
MEM 1.500000 1720035990.6896
MEM 1.500000 1720035990.7900
MEM 1.500000 1720035990.8904
MEM 1.500000 1720035990.9908
MEM 1.500000 1720035991.0912
MEM 1.500000 1720035991.1915
MEM 1.500000 1720035991.2919
MEM 1.500000 1720035991.3923
MEM 1.500000 1720035991.4926
MEM 1.500000 1720035991.5928
MEM 1.500000 1720035991.6932
MEM 1.500000 1720035991.7935
MEM 1.500000 1720035991.8938
MEM 1.500000 1720035991.9941
MEM 1.500000 1720035992.0944
MEM 1.500000 1720035992.1948
MEM 1.500000 1720035992.2950
MEM 1.500000 1720035992.3954
MEM 1.500000 1720035992.4956
MEM 1.500000 1720035992.5960
MEM 1.500000 1720035992.6964
MEM 1.500000 1720035992.7968
MEM 1.500000 1720035992.8971
MEM 1.500000 1720035992.9975
MEM 1.500000 1720035993.0979
MEM 1.500000 1720035993.1983
MEM 1.500000 1720035993.2986
MEM 1.500000 1720035993.3990
MEM 1.500000 1720035993.4994
MEM 1.500000 1720035993.5998
MEM 1.500000 1720035993.7001
MEM 1.500000 1720035993.8004
MEM 1.500000 1720035993.9008
MEM 1.500000 1720035994.0011
MEM 1.500000 1720035994.1015
MEM 1.500000 1720035994.2017
MEM 1.500000 1720035994.3021
MEM 1.500000 1720035994.4025
MEM 1.500000 1720035994.5028
MEM 1.500000 1720035994.6032
MEM 1.500000 1720035994.7035
MEM 1.500000 1720035994.8039
MEM 1.500000 1720035994.9042
MEM 1.500000 1720035995.0046
MEM 1.500000 1720035995.1050
MEM 1.500000 1720035995.2053
MEM 1.500000 1720035995.3057
MEM 1.500000 1720035995.4061
MEM 1.500000 1720035995.5065
MEM 1.500000 1720035995.6068
MEM 1.500000 1720035995.7072
MEM 1.500000 1720035995.8075
MEM 1.500000 1720035995.9078
MEM 1.500000 1720035996.0081
MEM 1.500000 1720035996.1085
MEM 1.500000 1720035996.2088
MEM 1.500000 1720035996.3091
MEM 1.500000 1720035996.4095
MEM 1.500000 1720035996.5099
MEM 1.500000 1720035996.6103
MEM 1.500000 1720035996.7107
MEM 1.500000 1720035996.8110
MEM 1.500000 1720035996.9114
MEM 1.500000 1720035997.0118
MEM 1.500000 1720035997.1121
MEM 1.500000 1720035997.2125
MEM 1.500000 1720035997.3129
MEM 1.500000 1720035997.4132
MEM 1.500000 1720035997.5135
MEM 1.500000 1720035997.6139
MEM 1.500000 1720035997.7143
MEM 1.500000 1720035997.8147
MEM 1.500000 1720035997.9150
MEM 1.500000 1720035998.0154
MEM 1.500000 1720035998.1158
MEM 1.500000 1720035998.2162
MEM 1.500000 1720035998.3165
MEM 1.500000 1720035998.4169
MEM 1.500000 1720035998.5173
MEM 1.500000 1720035998.6176
MEM 1.500000 1720035998.7180
MEM 1.500000 1720035998.8184
MEM 1.500000 1720035998.9188
MEM 1.500000 1720035999.0192
MEM 1.500000 1720035999.1196
MEM 1.500000 1720035999.2199
MEM 1.500000 1720035999.3203
MEM 1.500000 1720035999.4207
MEM 1.500000 1720035999.5211
MEM 1.500000 1720035999.6215
MEM 1.500000 1720035999.7218
MEM 1.500000 1720035999.8222
MEM 1.500000 1720035999.9226
MEM 1.500000 1720036000.0229
MEM 1.500000 1720036000.1232
MEM 1.500000 1720036000.2235
MEM 1.500000 1720036000.3239
MEM 1.500000 1720036000.4243
MEM 1.500000 1720036000.5247
MEM 1.500000 1720036000.6250
MEM 1.500000 1720036000.7253
MEM 1.500000 1720036000.8257
MEM 1.500000 1720036000.9261
MEM 1.500000 1720036001.0265
MEM 1.500000 1720036001.1269
MEM 1.500000 1720036001.2273
MEM 1.500000 1720036001.3276
MEM 1.500000 1720036001.4279
MEM 1.500000 1720036001.5283
MEM 1.500000 1720036001.6286
MEM 1.500000 1720036001.7290
MEM 1.500000 1720036001.8292
MEM 1.500000 1720036001.9299
MEM 1.500000 1720036002.0302
MEM 1.500000 1720036002.1306
MEM 1.500000 1720036002.2310
MEM 1.500000 1720036002.3313
MEM 1.500000 1720036002.4317
MEM 1.500000 1720036002.5321
MEM 1.500000 1720036002.6325
MEM 1.500000 1720036002.7328
MEM 1.500000 1720036002.8331
MEM 1.500000 1720036002.9335
MEM 1.500000 1720036003.0339
MEM 1.500000 1720036003.1343
MEM 1.500000 1720036003.2345
MEM 1.500000 1720036003.3349
MEM 1.500000 1720036003.4352
MEM 1.500000 1720036003.5356
MEM 1.500000 1720036003.6359
MEM 1.500000 1720036003.7363
MEM 1.500000 1720036003.8367
MEM 1.500000 1720036003.9371
MEM 1.500000 1720036004.0374
MEM 1.500000 1720036004.1378
MEM 1.500000 1720036004.2382
MEM 1.500000 1720036004.3386
MEM 1.500000 1720036004.4389
MEM 1.500000 1720036004.5393
MEM 1.500000 1720036004.6397
MEM 1.500000 1720036004.7401
MEM 1.500000 1720036004.8405
MEM 1.500000 1720036004.9408
MEM 1.500000 1720036005.0413
MEM 1.500000 1720036005.1417
MEM 1.500000 1720036005.2421
MEM 1.500000 1720036005.3425
MEM 1.500000 1720036005.4428
MEM 1.500000 1720036005.5432
MEM 1.500000 1720036005.6436
MEM 1.500000 1720036005.7440
MEM 1.500000 1720036005.8442
MEM 1.500000 1720036005.9446
MEM 1.500000 1720036006.0449
MEM 1.500000 1720036006.1453
MEM 1.500000 1720036006.2456
MEM 1.500000 1720036006.3460
MEM 1.500000 1720036006.4464
MEM 1.500000 1720036006.5468
MEM 1.500000 1720036006.6471
MEM 1.500000 1720036006.7474
MEM 1.500000 1720036006.8478
MEM 1.500000 1720036006.9482
MEM 1.500000 1720036007.0486
MEM 1.500000 1720036007.1490
MEM 1.500000 1720036007.2493
MEM 1.500000 1720036007.3497
MEM 1.500000 1720036007.4501
MEM 1.500000 1720036007.5504
MEM 1.500000 1720036007.6508
MEM 1.500000 1720036007.7511
MEM 1.500000 1720036007.8515
MEM 1.500000 1720036007.9518
MEM 1.500000 1720036008.0522
MEM 1.500000 1720036008.1524
MEM 1.500000 1720036008.2528
MEM 1.500000 1720036008.3531
MEM 1.500000 1720036008.4533
MEM 1.500000 1720036008.5536
MEM 1.500000 1720036008.6539
MEM 1.500000 1720036008.7543
MEM 1.500000 1720036008.8545
MEM 1.500000 1720036008.9548
MEM 1.500000 1720036009.0550
MEM 1.500000 1720036009.1553
MEM 1.500000 1720036009.2556
MEM 1.500000 1720036009.3559
